text,sentiment,labels
Di?ch vu? ta?i quâ?y bar cu?ng râ?t tô?t va? li?ch s?? khiê?n tôi thâ?t s?? ha?i lo?ng.,1,"['FACILITIES#QUALITY', 'FOOD&DRINKS#MISCELLANEOUS', 'SERVICE#GENERAL']"
"Tôi nhâ?t ?i?nh se? quay la?i ?ây trong nh??ng chuyê?n ?i t??i cu?ng v??i ba?n be?, ng???i thân va? gi??i thiê?u v??i ho? vê? mô?t ?i?a ?iê?m tuyê?t v??i không thê? na?o bo? qua khi ???t chân ?ê?n ?a? N??ng..",1,['HOTEL#GENERAL']
Khi chúng tôi t?i ?ây thì th?y r?ng Khách s?n ? ?ây r?t ??ng c?p.,1,"['HOTEL#GENERAL', 'HOTEL#QUALITY']"
"C?m giác khi b??c vào phòng ? r?t l?ng l?y, và giá tr?.",1,['ROOMS#GENERAL']
Cách ph? v? c?a nhân viên r?t d? th??ng và chu ?áo.,1,['SERVICE#GENERAL']
??c bi?t là nhân viên Citron.,1,['SERVICE#GENERAL']
"Khi mình t?i ?ây thì th?y b?n thân ???c coi tr?ng, b?n thân mình ???c nhân viên ph?c v? r?t nhi?t tình, s? chu ?áo c?a các b?n nhân viên ? Citron cho mình th?y b?n thân mình có giá tr? r?t cao khi ? ?ây.ch?c ch?n n?u có c? h?i mình s? quay l?i ?ây m?t l?n g?n nh?t !",1,['SERVICE#GENERAL']
!,1,['HOTEL#GENERAL']
Tuy?t tác t?i S?n Trà!,1,['LOCATION#GENERAL']
D?ch v? và nhân viên hoàn h?o.,1,['SERVICE#GENERAL']
Tôi g?p r?t nhi?u n? c??i và l?i chào khi t?i ?ây.,1,['HOTEL#GENERAL']
B?n s? luôn ???c ??ng viên và ch? d?n nhi?t tình khi c?n giúp ?? hay ?ang ch? ??i.,1,['SERVICE#GENERAL']
Tôi khuyên b?n hãy t?i ?ây ít nh?t m?t l?n.,1,['HOTEL#GENERAL']
"?ây th?c s? là m?t món quà , ghi d?u kho?nh kh?c ?áng nh?!Cheers",1,['HOTEL#GENERAL']
"?: tuy?t ??p, t? phòng ?c, h? b?i, c?nh quan?n: nhà hàng Citron khi?n tôi b? ?au b?ng 2 ngày, ?? ?n quá ??t.1 bát ph? bò tr?a kho?ng 400k(390k)?i l?i: không ti?n l?iNên có nhi?u nhà hàng h?n trong resort!",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#GENERAL', 'FACILITIES#PRICES', 'FOOD&DRINKS#PRICES', 'HOTEL#GENERAL', 'HOTEL#PRICES', 'ROOMS#GENERAL']"
Tôi có k? ngh? vài ngày ? Intercontinental Danang ??u tu?n  tháng tám.,1,['HOTEL#MISCELLANEOUS']
?ây là k? ngh? th?t tuy?t v?i ??i v?i tôi.,1,['HOTEL#MISCELLANEOUS']
"Bu?i sang ?n sáng ? nhà hàng Citron th?t là t?t, Buffet r?t nhi?u s? l?a ch?n.",1,"['FACILITIES#QUALITY', 'FOOD&DRINKS#STYLE&OPTIONS']"
"cafe bu?i sáng th?t ngon, nhân viên ph?c v? chu ?áo.Bu?i t?i t?i nón lá bên ngoài citron th?t ?n t??ng và lãng m?n.",1,"['FOOD&DRINKS#QUALITY', 'SERVICE#GENERAL']"
Tôi s? tr? l?i vào n?m sau,1,['HOTEL#GENERAL']
It is very great!,1,['HOTEL#GENERAL']
"Khu ngh? bi?t l?p, phía bên kia c?a bán ??o S?n Trà, ???ng vào có c?nh quan r?t ??p.",1,"['FACILITIES#DESIGN&FEATURES', 'LOCATION#GENERAL']"
"H? th?ng 3 dãy phòng ngh?, nhà hàng và thang máy k?t n?i v?i bãi bi?n.",1,"['LOCATION#GENERAL', 'ROOMS#GENERAL']"
It is the best!,1,['HOTEL#GENERAL']
Welcome to Danang!,1,['HOTEL#GENERAL']
?ây là l?n ??u tiên mình ??n ?ây và mình ? 2 ?êm phòng 1 Bedroom Club Peninsula Suite Ocean View.,1,['ROOMS#GENERAL']
"T? ngoài vào trong ch? chê vào ?âu ???c t? cách ph?c v?, h??ng v? ?? ?n, nhân viên ??a ?ón, phong c?nh, cách trang trí ??u r?t là tuy?t v?i.",1,['SERVICE#GENERAL']
Nh?t ??nh mình s? ??n dài dài,1,['HOTEL#GENERAL']
"Khu ngh? bi?t l?p, phía bên kia c?a bán ??o S?n Trà, ???ng vào có c?nh quan r?t ??p.",1,"['FACILITIES#DESIGN&FEATURES', 'LOCATION#GENERAL']"
"H? th?ng 3 dãy phòng ngh?, nhà hàng và thang máy k?t n?i v?i bãi bi?n.",1,"['LOCATION#GENERAL', 'ROOMS#GENERAL']"
??ng t? trên phòng l? tân nhìn xu?ng có c?m giác choáng ng?p vì qui mô ?? s? c?a khu này.,1,['ROOMS#GENERAL']
"?? ?n khá ngon, ??c bi?t là nhà hàng Ý g?n b? bi?n.C?c k? lãng m?n cho các c?p uyên ??ng.",1,['FOOD&DRINKS#QUALITY']
"Khu ngh? bi?t l?p, phía bên kia c?a bán ??o S?n Trà, ???ng vào có c?nh quan r?t ??p.",1,"['FACILITIES#DESIGN&FEATURES', 'LOCATION#GENERAL']"
"H? th?ng 3 dãy phòng ngh?, nhà hàng và thang máy k?t n?i v?i bãi bi?n.",1,"['LOCATION#GENERAL', 'ROOMS#GENERAL']"
??ng t? trên phòng l? tân nhìn xu?ng có c?m giác choáng ng?p vì qui mô ?? s? c?a khu này.,1,['ROOMS#GENERAL']
"?? ?n khá ngon, ??c bi?t là nhà hàng Ý g?n b? bi?n.",1,['FOOD&DRINKS#QUALITY']
Tôi ?ã ? ?ây 2 l?n.,1,['HOTEL#GENERAL']
?ây ?úng là thiên ???ng ?? ngh? ng?i.,1,['HOTEL#GENERAL']
"Bãi bi?n riêng bi?t, yên t?nh n??c trong xanh, có nh?ng nhà hàng sang tr?ng.",1,"['FACILITIES#DESIGN&FEATURES', 'HOTEL#COMFORT', 'HOTEL#DESIGN&FEATURES', 'LOCATION#GENERAL']"
Th?c ?n thì r?t là ngon.,1,['FOOD&DRINKS#QUALITY']
Bu?i sáng ? ?ây s? c?m th?y vô cùng d? ch?u.,1,['FACILITIES#COMFORT']
"Gió bi?n nhè nh?, không khí trong lành.",1,['LOCATION#GENERAL']
T?i ?ây tôi có th? t?n hu?ng c?m giác ???c tách bi?t hoàn toàn v?i th? gi?i bên ngoài.,1,['HOTEL#GENERAL']
T?i n?i ?ây m?i th?y ???c s? sáng t?o c?a con ng??i qu? là không gi?i h?n.,1,['HOTEL#GENERAL']
T? m?t khu ??t hoang s? ?ã ?ã hình thanh m?t ki?t tác mà thoáng nhìn qua thôi ai c?ng ph?i ng? ngàng.,1,['HOTEL#GENERAL']
"Khi tr?i nghi?m k? ngh? ? ?ây, tôi ?ã r?t h?nh phúc vì s? ti?p ?ón thân tình l?ch thi?p, phòng ng? h??ng bi?n ??p mê h?n, th??ng th?c nhi?u món ?n ngon thú v?....",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#MISCELLANEOUS', 'FOOD&DRINKS#QUALITY', 'HOTEL#MISCELLANEOUS', 'ROOMS#GENERAL']"
"Tôi ?ã ? ?ó trong m?t k? ngh? ng?n ngày và b? ?n t??ng b?i phòng ch? t?i sân bay c?ng nh? thi?t k? n?i th?t trang nhã c?a khu ngh? d??ng, ph?i qua nhi?u b??c m?i ??t ???c phòng, ?m th?c tuy?t v?i bao g?m nhà hàng Pháp v?i ??u b?p chnsh tuy?t v?i Michelin và b?a sáng t? ch?n th?nh so?n, spa th? giãn và li?u pháp chuyên nghi?p có s?n t?i Mani Pedi Studio ?i?u hành b?i m?t chuyên gia tr? li?u v? chân.",1,"['FACILITIES#DESIGN&FEATURES', 'FOOD&DRINKS#QUALITY', 'HOTEL#COMFORT', 'HOTEL#GENERAL', 'HOTEL#MISCELLANEOUS', 'ROOMS#GENERAL']"
"View bi?n ??p, phòng s?ch s? thoáng mát.",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#DESIGN&FEATURES', 'ROOMS#CLEANLINESS', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL']"
Món ?n c?ng khá ngon và ?a d?ng.,1,"['FOOD&DRINKS#QUALITY', 'FOOD&DRINKS#STYLE&OPTIONS']"
"Vào d?p l? khá ?ông nên ch?t l??ng d?ch v? ch?a t?t l?m, nh?ng s? quay l?i n?u có d?p ?i Nha Trang.View bi?n ??p, phòng s?ch s? thoáng mát.",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#DESIGN&FEATURES', 'FACILITIES#QUALITY', 'ROOMS#CLEANLINESS', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
Món ?n c?ng khá ngon và ?a d?ng.,1,"['FOOD&DRINKS#QUALITY', 'FOOD&DRINKS#STYLE&OPTIONS']"
"Vào d?p l? khá ?ông nên ch?t l??ng d?ch v? ch?a t?t l?m, nh?ng s? quay l?i n?u có d?p ?i Nha Trang.",1,"['FACILITIES#QUALITY', 'SERVICE#GENERAL']"
"Ks s?ch ??p , nhân viên l? tân vui v? nhi?t tình : ??n s?m ???c nh?n phòng s?m , ???c ??i view bi?n mi?n phí !",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#DESIGN&FEATURES', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
!!,1,['HOTEL#GENERAL']
"Cám ?n các b?n Ks s?ch ??p , nhân viên l? tân vui v? nhi?t tình : ??n s?m ???c nh?n phòng s?m , ???c ??i view bi?n mi?n phí !",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#DESIGN&FEATURES', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
!!,1,['HOTEL#GENERAL']
Cám ?n các b?n …………..,1,['HOTEL#GENERAL']
"Khách s?n r?ng rãi,?i qua bi?n th?t d? nh? có ???ng h?m d??i lòng ???ng Tr?n phú,nhân viên r?t l?ch s? t? ph?c v? ??n l? tân nh?ng ?ng nh?t là bé l? tân tên Minh Th? , t? v?n r?t nhi?t tình và ni?m n?,vui v?,d? th??ng nh?ng phòng ?ôi thì c?ng nên thay qua smart tvi ?? nh?ng lúc Khách có th? th? giãn ta? KS",1,"['HOTEL#GENERAL', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"Khi nào ng??i nhà hay b?n bè v? Nha Trang chúng tôi v? HavanaKhông hi?u lý do gì ? luôn c?m th?y tho?i mái, không gò bó các nguyên t?c quy ??nh, ?n u?ng v?a mi?ng, phòng r?ng (thích h?ng phòng Suite 2 beds r?ng, ti?n nghi)View thì kh?i chê.",1,"['FACILITIES#COMFORT', 'ROOMS#GENERAL']"
"Luôn thíchDo ?i gia ?ình nên s? quen thu?c quan tr?ng v?i gd mình, mình c?ng không mu?n tìm ki?m n?i m?i .",1,['HOTEL#GENERAL']
"Tôi v?a ? c?n 3930, phòng r?t r?ng và tho?i mái, view ??p, trung tâm.",1,"['FACILITIES#COMFORT', 'FACILITIES#DESIGN&FEATURES', 'ROOMS#GENERAL']"
Hai con c?a tôi có không gian riêng ?? vui ch?i.,1,['HOTEL#GENERAL']
?? ?n g?i lên phòng c?ng r?t nhanh chóng v?i giá h?p lý.,1,"['FACILITIES#PRICES', 'HOTEL#PRICES', 'ROOMS#GENERAL']"
Có ???ng h?m riêng ra bi?n r?t an toàn cho nhà có bé nh?.,1,['HOTEL#GENERAL']
Các b?n nên l?a ch?n Havana cho kì ngh? d??ng c?a mình!,1,['HOTEL#GENERAL']
Mình v?a tr?i qua k? ngh? 3 ngày 2 ?êm t?i Khách s?n Havana ? Nha Trang.,1,"['HOTEL#GENERAL', 'HOTEL#MISCELLANEOUS']"
Th?c s? mình r?t ?n t??ng và c?c k? happy vì ?ã g?p ???c nh?ng con ng??i Nha Trang thân thi?n và khách s?n Havana Nha Trang hoàn toàn hoàn h?o theo ý mu?n c?a mình.,1,"['HOTEL#GENERAL', 'SERVICE#GENERAL']"
"T? L? Tân t?i Qu?n lý, t?t c? ??u quá chuyên nghi?p, phòng ?c c?c k? s?ch s? và làm mình cùng b?n bè r?t hài lòng.Các b?n nhân viên ??u r?t d? th??ng.",1,"['FACILITIES#CLEANLINESS', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"N?u có quay l?i, nh?t ??nh s? ch?n Havana làm n?i ngh? d??ng.",1,['HOTEL#GENERAL']
Thân chào!,1,['HOTEL#GENERAL']
"Tôi c?m th?y hài lòng v? d?ch v? ? ?ây, nhân viên t? v?n nhi?t tình, l?n ??u tiên t?i c?m th?y r?t hài lòng.",1,['SERVICE#GENERAL']
"R?t t?t, chúng tôi có tr?i nghi?m r?t hài lòng.",1,"['FACILITIES#MISCELLANEOUS', 'FACILITIES#QUALITY']"
"M?i th? ? ?ây r?t là t?t, tôi c?m th?y r?t hài lòng, ??c bi?t hài lòng.",1,['FACILITIES#QUALITY']
Nhân viên r?t nhi?t tình t? v?n m?i th?,1,['SERVICE#GENERAL']
"Havana nhân viên r?t nice, h? tr? mình nh?n phòng s?m và up h?ng phòng.",1,"['ROOMS#GENERAL', 'SERVICE#GENERAL']"
"Khách s?n r?ng và ??p, s?ch s?.",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL']"
Buffet sáng ?a d?ng có c? 2 t?ng ?? dùng buffet.,1,['FOOD&DRINKS#STYLE&OPTIONS']
trên t?ng th??ng còn có quán bar.,1,['FOOD&DRINKS#MISCELLANEOUS']
N?u có d?p quay l?i Nha Trang mình nh?t ??nh s? quay l?i ?ây ????????,1,['HOTEL#GENERAL']
"N?i ? r?ng rãi, s?ch s?, thân thi?n, tho?i mái và nhìn chung ??u v?a ý. Bi?n ngay phía tr??c th?t tuy?t v?i.",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#COMFORT', 'SERVICE#GENERAL']"
Kh? n?ng ti?p c?n v? trí r?t t?t.,1,"['FACILITIES#QUALITY', 'LOCATION#GENERAL']"
"Anh có th? vui v? T?t c? nh?ng d?ch v? và ni?m vui này.N?u b?n mu?n t?n h??ng, tôi khuyên b?n nên ??n ?ây.??n ?ây nào??n ?ây nào Asarabia, Colombia, Arirang, Arirang, Arirang, Arirang, Arirang, Arirang, Ararabia và Ariana.",1,"['FOOD&DRINKS#MISCELLANEOUS', 'SERVICE#GENERAL']"
Nó r?t s?ch s?.,1,['FACILITIES#CLEANLINESS']
Khách s?n luôn x?ng ?áng là n?i t?m nhìn c?nh bi?n ??p nh?t Nha Trang.,1,"['FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL']"
"Các ti?n ích h?m sang bãi bi?n, quán bar trên t?ng th??ng và t?ng h?m.",1,"['FACILITIES#GENERAL', 'FOOD&DRINKS#MISCELLANEOUS', 'LOCATION#GENERAL']"
Giá phòng v?n không ??t so v?i các khách s?n 5 sao khác.,1,"['FACILITIES#PRICES', 'FOOD&DRINKS#PRICES', 'HOTEL#GENERAL', 'HOTEL#PRICES', 'HOTEL#QUALITY', 'ROOMS#GENERAL', 'ROOMS#PRICES']"
"Tuy nhiên, ch?t l??ng phòng và d?ch v? ? ?ây thì ch? 4 sao thôi.",1,"['FACILITIES#QUALITY', 'ROOMS#GENERAL', 'ROOMS#QUALITY', 'SERVICE#GENERAL']"
,-1,['HOTEL#MISCELLANEOUS']
"R?t t?t, check-in nhanh.",1,['FACILITIES#QUALITY']
Nhân viên l? tân ph?c v? chu ?áo và thân thi?n.,1,['SERVICE#GENERAL']
S?nh chính r?t s?ch s? và thoáng mát có ch? ?? ngh? ng?i khi m?i ??n.,1,['FACILITIES#CLEANLINESS']
Không b? ch?t ch?i chen chúc.,1,['HOTEL#GENERAL']
V? trí ??a lý c?a khách s?n c?ng r?t thu?n ti?n có view ra bi?n ??p thu?n ti?n cho khách ?? ?i ra bi?n.,1,"['FACILITIES#DESIGN&FEATURES', 'HOTEL#GENERAL', 'LOCATION#GENERAL']"
?ây là ch? ? t?t nh?t!,1,['FACILITIES#QUALITY']
Tôi r?t hài lòng.Tôi ngh? ?ây s? luôn là m?t n?i t?t L?n t?i khi b?n ??n ?ây.,1,['FACILITIES#QUALITY']
Tôi th?c s? mu?n quay l?i ?âyTôi gi?i thi?u n?i này cho các gia ?ình.,1,['HOTEL#GENERAL']
?ây là ch? ? t?t nh?t.?????? ? ????? ????.,1,['FACILITIES#QUALITY']
???? ?????? ?? ??? ?? ???.,1,['HOTEL#GENERAL']
???? ??? ?? ???? ?????,1,['HOTEL#GENERAL']
"Khách s?n Havana Nha Trang, n?m ngay trên ??i l? Tr?n Phú, là m?t trong nh?ng khách s?n n?i b?t và sang tr?ng b?c nh?t c?a thành ph? bi?n Nha Trang.",1,"['FACILITIES#DESIGN&FEATURES', 'HOTEL#DESIGN&FEATURES', 'HOTEL#GENERAL']"
"V?i v? trí ??c ??a, khách s?n này mang ??n cho du khách m?t t?m nhìn tuy?t ??p ra bi?n xanh và d? dàng ti?p c?n các ?i?m du l?ch n?i ti?ng.Phòng ?c t?i Havana Nha Trang r?t ?a d?ng, t? phòng tiêu chu?n ??n các suite sang tr?ng.",1,"['FACILITIES#DESIGN&FEATURES', 'FOOD&DRINKS#STYLE&OPTIONS', 'HOTEL#DESIGN&FEATURES', 'HOTEL#GENERAL', 'LOCATION#GENERAL', 'ROOMS#GENERAL']"
"M?i phòng ??u ???c trang b? ??y ?? ti?n nghi hi?n ??i nh? gi??ng ng? êm ái, TV màn hình ph?ng, minibar và két s?t.",1,"['FACILITIES#COMFORT', 'FOOD&DRINKS#MISCELLANEOUS', 'ROOMS#GENERAL']"
"??c bi?t, h?u h?t các phòng ??u có ban công riêng, cho phép khách hàng th? giãn và ng?m nhìn toàn c?nh v?nh Nha Trang.",1,"['HOTEL#COMFORT', 'ROOMS#DESIGN&FEATURES', 'ROOMS#GENERAL']"
"Phòng t?m r?ng rãi, s?ch s? v?i vòi sen và b?n t?m riêng bi?t, cùng các s?n ph?m ch?m sóc cá nhân cao c?p.Nhân viên t?i Havana Nha Trang r?t chuyên nghi?p và nhi?t tình.",1,"['FACILITIES#CLEANLINESS', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"T? l? tân ??n nhân viên ph?c v? phòng, m?i ng??i ??u thân thi?n và s?n lòng h? tr? khách hàng.",1,"['ROOMS#GENERAL', 'SERVICE#GENERAL']"
"D?ch v? phòng nhanh chóng và hi?u qu?, ??m b?o ?áp ?ng m?i nhu c?u c?a khách.Havana Nha Trang còn n?i b?t v?i h? th?ng nhà hàng và qu?y bar phong phú.",1,"['FOOD&DRINKS#MISCELLANEOUS', 'FOOD&DRINKS#STYLE&OPTIONS', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"Nhà hàng buffet ph?c v? b?a sáng ?a d?ng v?i nhi?u món ?n ngon, t? ?m th?c Vi?t Nam ??n qu?c t?.",1,"['FOOD&DRINKS#QUALITY', 'FOOD&DRINKS#STYLE&OPTIONS', 'SERVICE#GENERAL']"
"Qu?y bar trên t?ng th??ng là m?t ?i?m ??n lý t??ng ?? th? giãn và th??ng th?c cocktail, v?i t?m nhìn toàn c?nh thành ph? và bi?n.V? ti?n ích, khách s?n có h? b?i ngoài tr?i r?ng l?n, phòng t?p th? d?c hi?n ??i và spa cao c?p, giúp khách hàng th? giãn và gi? gìn s?c kh?e.",1,"['FACILITIES#GENERAL', 'FOOD&DRINKS#MISCELLANEOUS', 'HOTEL#COMFORT', 'HOTEL#GENERAL', 'ROOMS#GENERAL']"
"Khách s?n c?ng cung c?p d?ch v? ??a ?ón sân bay, cho thuê xe và t? ch?c tour du l?ch, r?t ti?n l?i cho vi?c di chuy?n và khám phá thành ph?.M?t ?i?m tr? nh? c?a khách s?n là giá c? khá cao so v?i m?t s? khách s?n khác trong khu v?c.",1,"['FACILITIES#PRICES', 'HOTEL#GENERAL', 'SERVICE#GENERAL']"
"Tuy nhiên, v?i nh?ng tr?i nghi?m và d?ch v? tuy?t v?i mà Havana Nha Trang mang l?i, chi phí này hoàn toàn x?ng ?áng.Tóm l?i, Havana Nha Trang là m?t l?a ch?n lý t??ng cho k? ngh? ho?c chuy?n công tác t?i Nha Trang.",1,"['FACILITIES#MISCELLANEOUS', 'FACILITIES#PRICES', 'HOTEL#MISCELLANEOUS', 'SERVICE#GENERAL']"
"V?i v? trí thu?n l?i, phòng ?c sang tr?ng, d?ch v? ch?t l??ng cao và nhi?u ti?n ích h?p d?n, khách s?n này ?ã mang ??n cho tôi m?t k? ngh? ?áng nh?.",1,"['FACILITIES#DESIGN&FEATURES', 'FACILITIES#GENERAL', 'FACILITIES#QUALITY', 'HOTEL#DESIGN&FEATURES', 'HOTEL#GENERAL', 'HOTEL#MISCELLANEOUS', 'LOCATION#GENERAL', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
"Khách s?n l?n, n?m ngay trung tâm thành ph?, ?? ti?n nghi, có ???ng h?m ra bi?n nên an toàn cho nhà có bé, phòng ?c r?ng rãi s?ch s?, nhân viên nhi?t tình, thân thi?n.",1,"['FACILITIES#CLEANLINESS', 'FACILITIES#COMFORT', 'HOTEL#GENERAL', 'ROOMS#GENERAL', 'SERVICE#GENERAL']"
B?a sáng ?a d?ng món.,1,['FOOD&DRINKS#STYLE&OPTIONS']
"Bi?n Nha Trang mùa này n?ng ??p, phù h?p ?? ?i ngh? mát cùng gia ?ình",1,['FACILITIES#DESIGN&FEATURES']
Tôi ? Nha Trang và hay ??t Havana ? vào m?i d?p có b?n pháo hoa ? qu?ng tr??ng c?nh ksanView tuy?t ??nh.Phòng r?ng rãi và r?t ti?n nghi.,1,"['FACILITIES#COMFORT', 'ROOMS#GENERAL']"
An toàn cho con tr?.,1,['HOTEL#GENERAL']
Con chúng tôi nói là chuy?n vào Havana s?ng luôn thì t?t .,1,['FACILITIES#QUALITY']
"???? ?n c?ng r?t h?p kh?u v?, n?u so sánh m?t s? n?i cao c?p thì ? ?ây h? s? ph?c v? b?n hài lòng t? bên trong, vì ?ôi khi nhìn ki?n trúc b?n s? không thích l?m",1,"['FACILITIES#DESIGN&FEATURES', 'SERVICE#GENERAL']"
A great experience with the family.,1,['HOTEL#GENERAL']
Fully equipped hotel with romantic sea view.,1,['HOTEL#GENERAL']
"Service, quality ok.",1,['HOTEL#GENERAL']
"Location right in the city center, close to the sea, very convenient for entertainment and dining activities.",1,['HOTEL#GENERAL']
Will come back if I have a chance to come to Nha Trang again.,1,['HOTEL#GENERAL']
"The facilities are also good, in front is the beach so it is very airy!",1,['HOTEL#GENERAL']
"As soon as I walked in, the service was good and very friendly!",1,['HOTEL#GENERAL']
"Even though it's before entering the dormitory, it will probably be very neat and satisfying!",1,['HOTEL#GENERAL']
I've been waiting for the swimming pool!,1,['HOTEL#GENERAL']
The facilities are very good so I will visit again next time.,1,['HOTEL#GENERAL']
Thank you ~,1,['HOTEL#GENERAL']
"Beautiful hotel, good service, reasonable price, I think everyone should refer to Havana hotel when coming to Nha Trang to experience it.",1,['HOTEL#GENERAL']
"Attentive service, clean, airy hotel room, beautiful view, central location, convenient for moving and going out, very convenient tunnel through the sea.",1,['HOTEL#GENERAL']
"Near shopping centers, restaurants, bars.",1,['FOOD&DRINKS#MISCELLANEOUS']
"Spacious parking lot, rooftop terrace with beautiful outdoor bar",1,['FOOD&DRINKS#MISCELLANEOUS']
"The room is very beautiful, the sea view is very chill.",1,['HOTEL#GENERAL']
I stayed for 3 days and felt very positive about this place.,1,['HOTEL#GENERAL']
Staff are extremely friendly.,1,['HOTEL#GENERAL']
"There is a tunnel leading to the beach, which is very convenient for tourists to avoid having to cross a road full of cars.",1,['HOTEL#GENERAL']
"Very suitable for people who do business, go on vacation, or go to school or go out like me.",1,['HOTEL#GENERAL']
"In short, very great.",1,['HOTEL#GENERAL']
In the future I will definitely come back again,1,['HOTEL#GENERAL']
"How wonderfulAs soon as I arrived, I was greeted by the staff at the hotel.",1,['HOTEL#GENERAL']
The hotel is located right in the center so it is very convenient to travel.,1,['HOTEL#GENERAL']
"Next time I will definitely come back, the staff here are very friendly.",1,['HOTEL#GENERAL']
"The door service staff is very polite, cheerful and cute.",1,['HOTEL#GENERAL']
"????Receptionists serve cheerfully and enthusiastically, resolving everything in a peaceful, clear and friendly manner.",1,['HOTEL#GENERAL']
??????Hopefully the 3 days of experience at HAVANA will be an enjoyable summer vacation for your whole family.,1,['HOTEL#GENERAL']
??????,1,['HOTEL#GENERAL']
"The first time I traveled to Nha Trang, I was confused because there were many accommodation options.",1,['HOTEL#GENERAL']
Finally chose Havana to experience.,1,['HOTEL#GENERAL']
"My first impression when coming here was that the hotel staff were enthusiastic and friendly, gave detailed instructions and quick check-in procedures.",1,['HOTEL#GENERAL']
Lobby is clean and airy,1,['HOTEL#GENERAL']
"Good service, cleanliness, airy space, big and beautiful hotel building, opposite is the blue beachEnthusiastic staff, very beautiful sea view roomThe blankets and mattresses are soft and I really like the bathroom.Overall it's worth the experience everyone should try.....",1,['HOTEL#GENERAL']
"The hotel is beautiful, luxurious and very good, the staff is attentive, always happy and enthusiastic, has many services and is comfortable.",1,['HOTEL#GENERAL']
"The direct view is quite great, the food is delicious and delicious.",1,['HOTEL#GENERAL']
100/10 VND hehe.,1,['HOTEL#GENERAL']
??????? ????????????????,1,['HOTEL#GENERAL']
"The counter staff is really friendly and nice.Because there is an Early Check In event, you can check in quickly.",1,['HOTEL#GENERAL']
The building is very beautiful and neatGoing to the coast by tunnel is a new experience.,1,['HOTEL#GENERAL']
"If I find Nha Trang again, I will definitely go to Havana Hotel.",1,['HOTEL#GENERAL']
????? ??,1,['HOTEL#GENERAL']
"Room beautiful, clean and quietBreakfast is goodHotel has a tunnel to the beachThe staff named Luan is very kind and helped my family check in early.",1,['HOTEL#GENERAL']
You can also upgrade yourself to 1 more room for free.,1,['HOTEL#GENERAL']
"If I have a chance, I will return to Havana ??????",1,['HOTEL#GENERAL']
"There's the beach right in front, Bellboy is friendly, all the counter staff are friendly!",1,['HOTEL#GENERAL']
I was worried if I could check in early but I did!,1,['HOTEL#GENERAL']
"The house is clean, the bed is comfortable, the lobby is cool and hot but I can also drink cool water in the lobby!",1,['HOTEL#GENERAL']
"This is a great hotel, the hotel has a beautiful and luxurious view, the staff is friendly, especially the three departments: tuanduc, songuyen, tieuluan, the rooms are really great, the staff are very welcoming.",1,['HOTEL#GENERAL']
"soon, we will come back for the next trip ????????",1,['HOTEL#GENERAL']
"The hotel was greatUpon entering the door, it was a wonderful scene.",1,['HOTEL#GENERAL']
"With the welcome and warmth of the hotel staff, the staff assisted very quickly, the receptionist also supported early check-in, it was truly impressive.",1,['HOTEL#GENERAL']
very good upon arrival.,1,['HOTEL#GENERAL']
Will definitely come back next time ????????,1,['HOTEL#GENERAL']
"The hotel is great, beautiful and luxurious, the staff are very friendly_ the staff always have a friendly signature, I like this hotel and I will come back for the next one* they come to me to receive the reception × *× that's great ????????????????",1,['HOTEL#GENERAL']
"Great experience, good service.",1,['HOTEL#GENERAL']
"Friendly staff, fast.View overlooking the sea, airy spaceHotel near the cityThere are many fun spotsThe room is clean, there are many amenities around, and enthusiastic support and advice.",1,['ROOM_AMENITIES#GENERAL']
Will be back.,1,['HOTEL#GENERAL']
"These hotels are very friendly.Bellboy also welcomed us with a friendly and bright smile.It's so valuable that you don't even need to pay for a hotel roomThe ocean view is an immediately visible view so you can see straight into the feel of the resort!There are many amenities so it is very convenient to use at night.Filled with roses, it's wonderful????? ??? ?????",1,"['HOTEL#GENERAL', 'ROOM_AMENITIES#GENERAL']"
Chau Luan's receptionist is very good.,1,['HOTEL#GENERAL']
He let me check in early and even arranged a vegetarian breakfast for me.,1,['HOTEL#GENERAL']
The people here are all friendly and enthusiastic.,1,['HOTEL#GENERAL']
I will introduce my friends here.,1,['HOTEL#GENERAL']
